player_id,web_name,position,XP,Price
605,Kilman,DEF,1.5645205218589393,41
239,Gittens,MID,1.5437968072839543,60
90,Scott,MID,1.5391428283182385,49
560,Isidor,FWD,1.5386470588235295,50
413,Marmoush,MID,1.5330882352941175,83
606,Mavropanos,DEF,1.528506202851545,45
207,Hannibal,MID,1.5106985294117647,47
246,Andrey Santos,MID,1.4955982778721895,44
167,Baleba,MID,1.4830665141913704,45
585,Bentancur,MID,1.4734595021938526,52
344,Bijol,DEF,1.4609534095429577,39
516,Hudson-Odoi,MID,1.4566496137430784,57
586,Bergvall,MID,1.4566407399523527,52
353,James,MID,1.4384191176470589,52
522,Yates,MID,1.4216296914029696,47
730,Brobbey,FWD,1.4170588235294117,53
52,J.Ramsey,MID,1.414043493312603,53
633,H.Bueno,DEF,1.40067295652902,43
302,Gana,MID,1.3977419041226042,54
683,Alderete,DEF,1.3715934177246099,41
553,Talbi,MID,1.353432230630885,49
367,Mamardashvili,GK,1.3500688246489432,41
250,Delap,FWD,1.3424632352941175,62
129,Yarmoliuk,MID,1.3269996731511566,50
438,Mazraoui,DEF,1.3211029411764708,49
375,Bradley,DEF,1.3140469726394284,49
325,Smith Rowe,MID,1.2889117647058823,56
720,Tolu,FWD,1.2869852941176467,51
660,Stach,MID,1.2760061579781319,48
238,Estêvão,MID,1.244705882352941,64
475,Botman,DEF,1.2346663806429112,49
648,Munetsi,MID,1.226964522160212,53
270,Hughes,MID,1.2165441176470588,47
217,Foster,FWD,1.2113970588235294,49
202,Bruun Larsen,MID,1.2053676470588235,52
659,Walker-Peters,DEF,1.194705882352941,42
276,Devenny,MID,1.186764705882353,43
666,Gyökeres,FWD,1.1534191176470587,91
680,Broja,FWD,1.1158088235294117,52
149,Igor,DEF,1.1094903305642592,45
163,Hinshelwood,MID,1.0799632352941175,52
108,Ajer,DEF,1.073995490974609,44
126,Jensen,MID,1.0540791480804048,49
385,Chiesa,MID,1.0455882352941177,63
252,Marc Guiu,FWD,1.0318014705882352,40
55,Barkley,MID,1.0152058823529413,48
450,Cunha,MID,1.0132185928505573,81
87,Christie,MID,1.0113970588235293,49
59,Onana,MID,1.0076059089489726,48
458,Mainoo,MID,0.9915441176470589,47
304,Iroegbunam,MID,0.9885159843329305,48
209,Laurent,MID,0.9878197984243285,48
494,Willock,MID,0.960845588235294,50
19,Martinelli,MID,0.9558823529411764,68
81,Kluivert,MID,0.9380282056532818,69
706,Justin,DEF,0.908491341301705,40
180,Tzimas,FWD,0.9075735294117645,52
152,Veltman,DEF,0.900735294117647,43
311,Beto,FWD,0.899264705882353,51
442,Maguire,DEF,0.8787155238894443,44
10,Lewis-Skelly,DEF,0.8621323529411764,50
584,Tel,MID,0.8566176470588234,62
456,Sancho,MID,0.8532058823529411,58
718,S.Magassa,MID,0.8504272361462312,50
301,Alcaraz,MID,0.8465,52
580,Johnson,MID,0.8386640847254057,65
351,Gnonto,MID,0.7931985294117646,51
18,Madueke,MID,0.7849264705882353,68
721,Milosavljević,DEF,0.7826582144466626,44
749,Mané,FWD,0.7606122448979592,42
636,S.Bueno,DEF,0.7547170741760786,44
591,Gray,MID,0.7490808823529411,48
615,Summerville,MID,0.738665314719914,54
162,Gruda,MID,0.7352941176470588,54
44,Bogarde,DEF,0.7245588235294118,40
625,Füllkrug,FWD,0.7242647058823529,56
713,A.Jimenez,DEF,0.7229878005599629,45
642,Hee Chan,MID,0.7175245505146935,56
300,McNeil,MID,0.6897058823529412,55
415,Savinho,MID,0.6871323529411764,69
619,L.Guilherme,MID,0.6169117647058824,49
548,Mundle,MID,0.5992647058823529,49
485,Gordon,MID,0.5945588235294117,73
319,Castagne,DEF,0.5882352941176471,43
437,Martinez,DEF,0.5514705882352942,48
426,McAtee,MID,0.5514705882352942,50
732,Uche,FWD,0.5514705882352942,55
696,Kalimuendo,FWD,0.5514705882352942,60
107,Lewis-Potter,DEF,0.5259485294117647,48
17,Ødegaard,MID,0.5147058823529411,78
681,Šeško,FWD,0.5129999999999999,72
332,Lukić,MID,0.49999999999999994,49
362,Piroe,FWD,0.4715073529411764,49
27,Nelson,MID,0.4637426470588235,48
409,Stones,DEF,0.45955882352941174,54
650,Chirewa,MID,0.45955882352941174,43
39,Maatsen,DEF,0.434735294117647,42
424,Bobb,MID,0.4191176470588235,51
25,Nwaneri,MID,0.3948529411764705,50
478,Trippier,DEF,0.3929964283829025,49
707,Dibling,MID,0.3786764705882353,53
109,Henry,DEF,0.375,43
125,Janelt,MID,0.3617867647058824,49
543,Adingra,MID,0.3569117647058823,49
561,Mayenda,FWD,0.3529411764705882,51
686,Ngumoha,MID,0.3408088235294117,43
206,Edwards,MID,0.3358455882352941,47
527,Awoniyi,FWD,0.3176470588235294,52
143,Boscagli,DEF,0.3170955882352941,42
326,Adama,MID,0.30738970588235287,51
677,Guessand,MID,0.2991176470588235,62
229,B.Badiashile,DEF,0.275735294117647,44
352,Harrison,MID,0.2706617647058823,51
181,Kostoulas,FWD,0.2647058823529411,48
338,Muniz,FWD,0.2477647058823529,53
336,Reed,MID,0.22058823529411764,43
294,Coleman,DEF,0.22058823529411764,42
699,Douglas Luiz,MID,0.20488235294117643,49
195,Lucas Pires,DEF,0.20018382352941175,38
459,Ugarte,MID,0.1985294117647059,47
500,Osula,FWD,0.14591911764705878,55
728,Röhl,MID,0.1363235294117647,50
24,Nørgaard,MID,0.12408088235294115,51
331,Cairney,MID,0.12388235294117644,48
244,Lavia,MID,0.10224264705882351,49
391,Gannon-Doak,MID,0.10224264705882351,48
638,Hoever,DEF,0.10224264705882351,38
421,Rodrigo,MID,0.09926470588235292,63
402,Aït-Nouri,DEF,0.09926470588235292,57
479,Krafth,DEF,0.09926470588235292,43
172,Watson,MID,0.09926470588235292,48
175,Knight,MID,0.09926470588235292,44
744,Oriola,MID,0.09926470588235292,45
40,Mings,DEF,0.07941176470588235,43
123,Carvalho,MID,0.05955882352941176,46
572,Dragusin,DEF,0.0,45
65,Redmond,FWD,0.0,45
514,Boly,DEF,0.0,38
513,Abbott,DEF,0.0,38
635,R.Gomes,DEF,0.0,44
512,O.Richards,DEF,0.0,45
389,Elliott,MID,0.0,51
15,Nichols,DEF,0.0,37
510,Jair Cunha,DEF,0.0,42
14,Kacurri,DEF,0.0,39
509,David Carmo,DEF,0.0,45
639,Meupiyou,DEF,0.0,40
507,Aina,DEF,0.0,47
688,Wright,GK,0.0,39
640,Pedro Lima,DEF,0.0,40
504,Turner,GK,0.0,40
632,Doherty,DEF,0.0,44
518,Jota,MID,0.0,54
629,Bentley,GK,0.0,39
524,Stamenic,MID,0.0,45
675,Gunn,GK,0.0,40
61,Dendoncker,MID,0.0,45
622,Orford,MID,0.0,44
62,Jimoh-Aloba,MID,0.0,45
23,Fábio Vieira,MID,0.0,54
525,Wood,FWD,0.0,71
626,Marshall,FWD,0.0,43
679,Hermansen,GK,0.0,42
13,Clarke,DEF,0.0,37
523,Da Silva Moreira,MID,0.0,45
738,Fabianski,GK,0.0,45
747,Mayers,DEF,0.0,40
63,Young,MID,0.0,43
520,O'Brien,MID,0.0,50
752,Golambeckis,DEF,0.0,40
628,José Sá,GK,0.0,42
641,Pond,DEF,0.0,39
11,White,DEF,0.0,51
503,C.Miguel,GK,0.0,40
658,Fraser,FWD,0.0,42
492,Antoñito C.,MID,0.0,49
719,Lindelöf,DEF,0.0,45
754,George Hemmings,MID,0.0,45
